,price,address,beds,baths,size,longitude,latitude
2812,2650,1591 Dundas Street West,2.5,1,850 ,-79.434699,43.649631
2813,3775,422 Kingswood Road,5,2,1200 ,-79.288177,43.684928
2814,2375,313 Richmond Street East,1,1,760 ,-79.368499,43.653409
2815,2400,386 Yonge Street,1,1,500 ,-79.38361,43.659111
2816,5500,294 Logan Avenue,3,2,,-79.343279,43.661864
2817,3600,80 Adelaide Street East,1.5,1.5,1200 ,-79.37473,43.651386
2818,2650,761 Bay St,1,1,,-79.385038,43.65982
2819,3200,1001 Dufferin Street,3,1,1800 ,-79.434997,43.659344
2820,2570,230 Fort York Boulevard,1.5,1,660 ,-79.406326,43.637302
2821,4150,1852 Queen Street East,2.5,1.5,1260 ,-79.307608,43.668662
2822,3700,10 Queens Quay West,2.5,2,861 ,-79.3758,43.641841
2823,3100,20 Edward Street,2.5,2,799 ,-79.382122,43.656967
2824,5500,224 King Street West,2,2,1000 ,-79.387303,43.647381
2825,2500,9671 Jane Street,2,2,1300 ,-79.534522,43.844208
2826,3900,75 The Esplanade,2,2,798 ,-79.373319,43.646925
2827,2900,21 Carlton Street,2,2,850 ,-79.382038,43.661199
2828,5495,220 Medland Street,3,2,2000 ,-79.467233,43.664638
2829,3999,122 Dina Road,5,4,,-79.508152,43.841501
2830,4350,3 Mildred Temple Way,3,5,,-79.32391,43.858937
2831,1999,389 Manhattan Dr,2,1,2400 ,-79.291248,43.881651
2832,2700,150 Farnham Avenue,1,1,730 ,-79.399741,43.683901
2833,3500,199 Parkside Drive,2,1,1200 ,-79.456181,43.645412
2834,2900,169 Fort York Boulevard,2,2,800 ,-79.400949,43.638499
2835,3795,97 Marchmount Road,3,1,1440 ,-79.429038,43.673825
2836,2600,11 St Joseph St,1,1,693 ,-79.386054,43.66572
2837,3600,20 Edward Street,2,2,712 ,-79.382122,43.656967
2838,3350,16 Laidlaw Street,2,1.5,1200 ,-79.426588,43.640267
2839,3700,8 The Esplanade,2,2,875 ,-79.375946,43.64665
2840,2600,950 Portage Parkway,1.5,1,590 ,-79.528509,43.797574
2841,3000,20 Blue Jays Way,1.5,1,770 ,-79.391852,43.643889
2842,3180,30 New Port Way,3,3,1400 ,-79.407152,43.809942
2843,13500,25 Webster Avenue,3.5,5,3800 ,-79.395321,43.673641
2844,3800,5 Saint Joseph Street,2.5,2,820 ,-79.385678,43.665759
2845,3250,25 Capreol Court,2,2,849 ,-79.395585,43.640765
2846,4250,30 Roehampton Avenue,2,2,984 ,-79.397498,43.708472
2847,2345,Pembroke Street,1,1,,-79.372496,43.658433
2848,3200,262 Roncesvalles Avenue,1,1,575 ,-79.449513,43.646797
2849,3800,62 Wellesley Street West,2,2,1482 ,-79.388137,43.664511
2850,2800,125 Redpath Avenue,1.5,2,789 ,-79.392412,43.707639
2851,4950,17 Bathurst Street,3,2,933 ,-79.399201,43.637521
2852,2100,8 York Street,0,1,485 ,-79.381016,43.640519
2853,3500,Monteith Crescent,4,2.5,2500 ,-79.524485,43.866685
2854,2650,455 Front Street East,1,2,650 ,-79.356503,43.652764
2855,3500,28 Ted Rogers Way,2,1,789 ,-79.380609,43.670587
2856,2250,575 Bloor Street East,1.5,2,658 ,-79.371933,43.671786
2857,2900,99 Eagle Rock Way,2,2,900 ,-79.50441,43.86003
2858,1600,3 Capreol Court,1,1,,-79.395742,43.640228
2859,2399,20 Edward Street,1,1,534 ,-79.382122,43.656967
2860,2270,75 Queens Wharf Road,1,1,560 ,-79.398029,43.63843
2861,3100,15 Fort York Boulevard,2,2,800 ,-79.393729,43.639851
2862,3200,109 Front Street East,1.5,0.5,850 ,-79.371034,43.649509
2863,3150,28 Ted Rogers Way,2,1,780 ,-79.380609,43.670587
2864,3250,75 Queens Wharf Road,1.5,1,675 ,-79.398029,43.63843
2865,3800,5 Beaumont Place,3,3,2000 ,-79.448191,43.812357
2866,3680,35 Floyd Ford Way,4,3.5,,-79.21402,43.87031
2868,3025,18 Erskine Avenue,2.5,2,847 ,-79.398602,43.711359
2869,2300,158 Front Street East,1,1,500 ,-79.368682,43.650384
2870,2950,37 Grosvenor Street,1.5,1,700 ,-79.38591,43.66234
2871,4200,75 Ivy Glen Drive,3,3,2600 ,-79.4888,43.85354
2872,5900,383 Sorauren Avenue,3,2,1400 ,-79.444858,43.650384
2873,3200,99 Battista Perri Drive,3,3,,-79.267293,43.898553
2874,2295,5 Buttermill Avenue,2,2,800 ,-79.529288,43.796419
2875,2500,14 York Street,1.5,1,599 ,-79.381539,43.641966
2876,2750,1926 Lake Shore Boulevard West,1.5,1,650 ,-79.467492,43.635764
2877,1900,4 Liam Lane,2,1,700 ,-79.24297,43.84828
2878,2500,21 Iceboat Terrace,1,1,700 ,-79.397321,43.640287
2879,2700,95 Bathurst Street,1,1,440 ,-79.40265,43.644423
2880,5800,2181 Yonge Street,2,2,1200 ,-79.397656,43.705221
2881,2900,633 Bay Street,1.5,1,650 ,-79.383224,43.656767
2882,4000,1029 King Street West,2,1.5,1000 ,-79.41593,43.641071
2883,3900,176 First Avenue,3,1,1000 ,-79.345894,43.666005
2884,3700,51 Lower Simcoe Street,2.5,2,900 ,-79.383551,43.642095
2885,3400,1 Fielding Avenue,2.5,1,1500 ,-79.339812,43.681487
2886,2700,16 Concord Place,2,2,1200 ,-79.59691,43.2088
2887,4650,7 Grenville Street,3,2,850 ,-79.383854,43.661897
2888,2800,16 Bonnycastle Street,1.5,1,677 ,-79.365036,43.646135
2889,3850,42 Charles Street East,2,2,763 ,-79.384171,43.669301
2890,3500,7 Grenville Street,2,2,700 ,-79.383854,43.661897
2891,3550,5 Bellcroft Lane,4,3,2000 ,-79.229894,43.873845
2892,3850,38 Grenville Street,2,2,750 ,-79.385703,43.661885
2893,1750,5055 Greenlane,1,1,510 ,-79.480662,43.180379
2894,3500,44 Craddock Street,3,3,1800 ,-79.531474,43.866996
2895,2500,10 Westmeath Lane,2,2,865 ,-79.22833,43.878917
2896,5795,Summerhill Avenue,2,2,1350 ,-79.382977,43.684559
2897,4500,49 Garyscholl Road,6,5,2900 ,-79.571033,43.846087
2898,2800,2396 Major Mackenzie Drive West,2,2,999 ,-79.516969,43.854459
2899,2500,115 Blue Jays Way,1,1,537 ,-79.391618,43.645641
2900,2400,71 Sunrise Drive,1.5,1,850 ,-79.302422,43.827588
2901,3950,158 Front Street East,2,2,952 ,-79.368682,43.650384
2902,2300,101 Peter Street,1,1,570 ,-79.392702,43.647513
2903,2750,80 Charles Street East,1,1,500 ,-79.381796,43.669844
2904,4500,2 Purcell Crescent,5.5,4,3749 ,-79.524184,43.865806
2905,4450,229 Jane Street,3,1.5,1200 ,-79.48656,43.654899
2907,2900,399 Adelaide Street West,2,1,818 ,-79.397236,43.646188
2908,4500,Lonsdale Road,2,2,1180 ,-79.407925,43.689758
2909,3300,38 Grenville Street,2,2,800 ,-79.385703,43.661885
2910,3400,46 Western Battery Road,2,1.5,1000 ,-79.41379,43.639699
2911,2500,16 Bonnycastle Street,1.5,1,650 ,-79.365036,43.646135
2912,2500,197 Yonge Street,1,1,579 ,-79.379369,43.65336
2913,5000,8 The Esplanade,2,2,1200 ,-79.375946,43.64665
2914,2405,11 Ordnance Street,1,1,574 ,-79.409515,43.639055
2915,2500,42 Charles Street East,1,1,490 ,-79.384171,43.669301
2916,3173,400 Dufferin Street,2,2,870 ,-79.429451,43.643875
2917,2900,11 Wellesley Street West,1.5,1,540 ,-79.385343,43.664567
2918,2850,15 Grenville Street,1.5,1,575 ,-79.384147,43.661858
2919,3100,320 Richmond Street East,2,2,750 ,-79.36879,43.653582
2920,2500,33 Monteverde Way,2,1,2000 ,-79.582762,43.834128
2921,3750,39 Brant Street,2,1,715 ,-79.398099,43.646482
2922,3600,18 Beverley Street,2,2,1100 ,-79.392748,43.650521
2923,2500,707 Eglinton Avenue West,2.5,1,1100 ,-79.421194,43.701645
2924,1795,Highglen Avenue,2,1,775 ,-79.279189,43.845863
2925,3600,555 Yonge Street,2.5,2,1008 ,-79.384084,43.664723
2926,3600,555 Yonge Street,2,2,1008 ,-79.384084,43.664723
2927,2700,25 Grenville Street,1,0.5,810 ,-79.384698,43.661758
2928,6200,3 Gloucester Street,2.5,2,2346 ,-79.384467,43.666456
2929,2650,1 Yonge Street,1.5,1,596 ,-79.374186,43.642925
2930,4800,65 Adrianno Crescent,0,0,,-79.562429,43.799314
2931,2500,28 Freeland Street,1,1,512 ,-79.373846,43.643907
2932,2400,12 York Street,1,1,530 ,-79.381435,43.641797
2933,2650,21 Balmuto Street,1,1,600 ,-79.387339,43.669169
2934,2800,19 Western Battery Road,1.5,1,600 ,-79.411323,43.639573
2935,3500,179 Salterton Circle,3,2.5,1850 ,-79.505156,43.861934
2936,5500,1 Gloucester Street,2,2,1154 ,-79.384865,43.666517
2937,2500,1410 Yonge Street,1,1,536 ,-79.393566,43.686816
2938,2000,7 Carlton Street,0,1,445 ,-79.382634,43.661006
2939,2500,1926 Lake Shore Boulevard West,1,1,490 ,-79.467463,43.635745
2940,2750,1171 Queen Street West,2,1,800 ,-79.425937,43.642614
2941,3450,38 Grenville Street,2,2,760 ,-79.385703,43.661885
2942,1800,96 Northcote Avenue,1,1,600 ,-79.427088,43.645187
2943,3500,15 Queens Quay East,2,2,744 ,-79.373582,43.641956
2944,6500,388 Yonge Street,2,2,1300 ,-79.382865,43.659588
2945,2600,89 Dunfield Avenue,1,1,650 ,-79.395067,43.707213
2946,3200,81 Logan Avenue,2,1,1300 ,-79.340664,43.656622
2947,2500,20 Gothic Avenue,1,1,580 ,-79.468465,43.653441
2948,3100,213 Fort York Boulevard,2,1,900 ,-79.404403,43.637267
2949,3000,39 Roehampton Avenue,2,2,700 ,-79.397282,43.708017
2950,3900,1928 Lake Shore Boulevard West,2,3,975 ,-79.467616,43.635762
2952,2500,550 North Service Road,2,2,850 ,-79.608087,43.210789
2953,1800,1602 Danforth Avenue,1,1,650 ,-79.323089,43.683603
2954,3100,158 Front Street East,2,2,800 ,-79.368684,43.650383
2955,3000,1190 Dundas Street East,2.5,2,850 ,-79.341554,43.665157
2956,3000,5 Soudan Avenue,2,2,,-79.397113,43.70437
2957,2100,460 Adelaide Street East,1,1,546 ,-79.366732,43.652926
2958,2350,75 North Park Road,1.5,1,715 ,-79.4559,43.812
2959,1550,18 Cooks Mill Crescent,0,1,,-79.466851,43.849158
2961,1300,545 Sherbourne Street,0,0,800 ,-79.374834,43.668469
2962,2400,150 Sudbury Street,1,1,500 ,-79.424071,43.641533
2963,2100,224 King Street West,0,1,460 ,-79.387303,43.647381
2964,2000,224 King Street West,0,1,460 ,-79.387373,43.647464
2965,2000,224 King Street West,0,1,450 ,-79.387373,43.647464
2966,2400,224 King Street West,1,1,450 ,-79.387373,43.647464
2967,2150,224 King Street West,0,1,450 ,-79.387373,43.647464
2968,2600,224 King Street West,1.5,1,625 ,-79.387303,43.647381
2969,4200,224 King Street West,2,2,950 ,-79.387303,43.647381
2970,2400,224 King Street West,1,1,450 ,-79.387303,43.647381
2971,4100,224 King Street West,2,2,900 ,-79.387373,43.647464
2972,3800,224 King Street West,2,1,850 ,-79.387373,43.647464
2973,4250,224 King Street West,2,2,985 ,-79.387373,43.647464
2974,4100,224 King Street West,2,2,920 ,-79.387373,43.647464
2975,3980,224 King Street West,2,2,850 ,-79.387373,43.647464
2976,3950,224 King Street West,2,2,850 ,-79.387373,43.647464
2977,2000,26 Saint Joseph Street,0.5,0.5,500 ,-79.386817,43.666088
2978,3300,173 King Street East,0,0,1400 ,-79.371147,43.650404
2979,4400,55 Front Street East,2,2,1100 ,-79.37407,43.648036
2980,2250,125 Blue Jays Way,1,1,,-79.392031,43.645734
2981,1850,7165 Yonge Street,1,1,,-79.419504,43.802745
2982,4600,381 Montrose Avenue,3.5,4,1500 ,-79.419464,43.660044
2983,2000,451 Leslie Street,2,1,900 ,-79.333943,43.672297
2984,2200,1377 King Street West,2,1,1000 ,-79.434219,43.637424
2985,2100,1279 Davenport Road,1,1,900 ,-79.436962,43.673888
2986,2700,15 Iceboat Terrace,1,1,500 ,-79.39703,43.640525
2987,2300,68 Abell Street,1,1,410 ,-79.424191,43.642277
2988,2300,75 The Esplanade,1.5,1,,-79.373429,43.646926
2989,3150,85 Bloor Street East,2,2,,-79.384435,43.670338
2990,9000,10 Navy Wharf Court,3,3,2249 ,-79.391935,43.640451
2991,1700,3 Elsie Ln,1,0.5,500 ,-79.451592,43.659964
2992,3500,955 Bay Street,2,2,800 ,-79.386987,43.664773
2993,2000,955 Bay Street,0,1,339 ,-79.386993,43.664783
2995,4290,18 Yorkville Avenue,2,2,799 ,-79.38793,43.672003
2996,2300,1213 Dundas Street West,1,1,900 ,-79.422699,43.64922
2997,4100,12 Sudbury Street,3,2,1200 ,-79.41827,43.641522
2998,3050,78 Prescott Avenue,2,1,1200 ,-79.458126,43.676794
2999,3500,Campobello Street,3,4,2100 ,-79.487072,43.844635
3000,3980,3 Sir Frederick Banting Way,3.5,5,,-79.323621,43.859222
3001,1625,50 Gerrard Street East,1,1,400 ,-79.379047,43.659894
3002,1750,1 Elsie Lane,3,2.5,1700 ,-79.451182,43.659493
3003,1775,9 Delaney Crescent,3,2,,-79.434975,43.646331
3004,1540,186 Jarvis Street,4,2,,-79.374539,43.656224
3005,1200,57 Fennings Street,1,1,400 ,-79.421616,43.64545
3006,1750,1 Elsie Lane,1,1,,-79.451182,43.659493
3007,1060,16 Penrose Road,1,1,,-79.38888,43.703395
3008,1490,41 Jordana Drive,2,1,1200 ,-79.255268,43.838977
3009,1200,414 Bartlett Avenue,2,1,,-79.438241,43.673032
3010,1550,11 William Gaspar Court,0.5,0.5,450 ,-79.232055,43.90062
3011,2295,159 Parkmount Road,2,1,777 ,-79.325225,43.68108
3012,4000,245 Carlaw Avenue,2,1,1199 ,-79.340967,43.663792
3013,2300,Main Street,1,1,1100 ,-79.301804,43.688156
3014,5100,320 Delaware Avenue,3,1.5,1250 ,-79.429653,43.664876
3015,6000,213 Shaw Street,3,2,1600 ,-79.417123,43.647807
3016,800,9 Norman Ross Drive,6,1.5,,-79.263285,43.837484
3017,5800,119 Fermanagh Avenue,1,0,2700 ,-79.448276,43.646301
3018,6800,177 Langtry Place,5,5,3400 ,-79.448655,43.823567
3019,3500,564 Concord Avenue,3,1,2000 ,-79.430046,43.668869
3020,3900,Queen Street East,2.5,1,1300 ,-79.329835,43.663338
3021,2750,69 Havelock Gate,4,2,,-79.245401,43.85469
3022,3300,314 Saint Joan of Arc Avenue,4,2.5,2200 ,-79.522336,43.867078
3023,3100,302 Mingay Avenue,4,3,,-79.277289,43.904048
3024,2400,73 Browning Avenue,1,1,800 ,-79.354098,43.68146
3025,12000,59 Admiral Road,3.5,4,3500 ,-79.400147,43.672535
3026,2900,Pearl Lake Road,3.5,2.5,2100 ,-79.216534,43.889981
3027,5000,196 Moore Avenue,4,2,2350 ,-79.381554,43.694406
3028,3500,57 Queen Isabella Crescent,4,2.5,2400 ,-79.548819,43.852975
3029,5450,543 Parliament Street,3,2.5,2200 ,-79.368421,43.666231
3030,3300,381 Church Street,4,3.5,1600 ,-79.231674,43.883679
3031,3990,156 Beech Avenue,3,1.5,1300 ,-79.288727,43.674756
3032,2700,43 Hanna Avenue,1,1,808 ,-79.419222,43.639126
3033,2150,898 Portage Parkway,2,2,600 ,-79.529135,43.797493
3034,2200,59 East Liberty Street,1,1,630 ,-79.413967,43.638683
3035,3500,14 York Street,1.5,1,528 ,-79.381535,43.642211
3036,2500,20 Richardson Street,1.5,1,583 ,-79.368718,43.645487
3037,3500,75 Queens Wharf Road,2,2,1008 ,-79.398786,43.638289
3038,2750,33 Mill Street,1.5,1,799 ,-79.360949,43.650199
3039,2300,30 Grand Trunk Crescent,1,1,550 ,-79.382787,43.642283
3040,1900,9255 Jane Street,1,1,550 ,-79.530871,43.833484
3041,2300,135 East Liberty Street,1.5,1,663 ,-79.416906,43.638566
3042,2500,218 King Street East,1.5,1,697 ,-79.368662,43.651418
3043,2200,75 The Esplanade,1.5,2,,-79.373429,43.646926
3044,3000,75 The Esplanade,2,2,733 ,-79.373429,43.646926
3045,2800,35 Rolling Mills Road,2.5,2,815 ,-79.355444,43.652948
3046,2200,75 Queens Wharf Road,2,1,673 ,-79.397831,43.638332
3047,2350,36 Lisgar Street,2,2,600 ,-79.42325,43.641983
3048,5200,1 Yorkville Avenue,2,2,950 ,-79.387593,43.671786
3049,2495,300 Balliol Street,1,1,600 ,-79.387142,43.699343
3050,2975,500 Sherbourne Street,2,2,900 ,-79.375682,43.667902
3051,2275,25 Lower Simcoe Street,1,1,650 ,-79.383169,43.641342
3052,3850,197 Yonge Street,2,2,806 ,-79.379369,43.65336
3053,2950,7805 Bayview Avenue,2.5,2,1100 ,-79.402895,43.82612
3054,2650,Adelaide Street West,1.5,2,,-79.390656,43.647766
3055,4350,35 Balmuto Street,2.5,2,1012 ,-79.387351,43.669476
3056,2600,15 Lower Jarvis Street,2,1,644 ,-79.369244,43.64491
3057,4000,12 Bonnycastle Street,1,1,568 ,-79.365136,43.646099
3059,2500,16 Yonge Street,2,2,875 ,-79.376001,43.643577
3060,3000,371 Wallace Avenue,1,1,770 ,-79.452827,43.660569
3061,2150,60 Disera Drive,1.5,1,780 ,-79.45509,43.81214
3062,2600,10 York Street,1,1,700 ,-79.381312,43.641145
3063,2450,99 John Street,1.5,1,700 ,-79.389969,43.647806
3064,2600,116 George Street,2,1,900 ,-79.371483,43.652136
3065,2000,99 John Street,0,1,417 ,-79.389969,43.647806
3066,1850,458 Richmond Street West,1,1,407 ,-79.397535,43.647923
3067,3300,33 University Avenue,1,1.5,1199 ,-79.3836,43.646253
3068,5300,1 Yorkville Avenue,2,2,950 ,-79.387593,43.671786
3069,2300,455 Rosewell Avenue,0.5,0.5,800 ,-79.412051,43.721
3070,2000,125 Blue Jays Way,0.5,0.5,520 ,-79.392031,43.645734
3071,3200,203 College Street,1.5,2,550 ,-79.395427,43.658514
3072,2950,7 Grenville Street,2,2,665 ,-79.383854,43.661897
3073,3200,181 Bedford Road,2.5,0,1500 ,-79.399621,43.675129
3074,2200,100 Harbour Street,1,1,565 ,-79.379753,43.641775
3075,2500,15 Iceboat Terrace,1.5,1,640 ,-79.397003,43.640601
3076,2350,43 Hanna Avenue,1.5,1,760 ,-79.419222,43.639126
3077,2790,170 Fort York Boulevard,2,1,650 ,-79.399742,43.63942
3078,3200,85 East Liberty Street,2.5,2,1040 ,-79.415567,43.638161
3079,4500,65 Bremner Boulevard,2,2,1275 ,-79.380615,43.642908
3080,3000,347 Sorauren Avenue,2,1,1150 ,-79.443886,43.64962
3081,2950,170 Sumach Street,0,0,1000 ,-79.360641,43.660241
3082,4600,35 Mariner Terrace,3,2,1275 ,-79.392089,43.639669
3083,5850,488 University Avenue,3,3.5,1100 ,-79.388916,43.655156
3084,3950,701 Dovercourt Road,2,2,1100 ,-79.428631,43.6601
3085,2075,38 Dan Leckie Way,1.5,1,670 ,-79.397926,43.637463
3086,2400,19 Western Battery Road,1.5,1,563 ,-79.411323,43.639573
3087,3000,85 East Liberty Street,2,2,900 ,-79.415567,43.638161
3088,4800,65 Bremner Boulevard,2,2,1262 ,-79.380615,43.642908
3089,2100,2A Church Street,1.5,1,,-79.373429,43.646926
3090,2900,80 Mill Street,1,1.5,840 ,-79.358174,43.651342
3091,2700,273 South Park Road,2,2,1100 ,-79.391209,43.837656
3092,2200,170 Fort York Boulevard,1,1,500 ,-79.399742,43.63942
3093,5500,1 Gloucester Street,2.5,2,1154 ,-79.384865,43.666416
3094,3600,68 Kendal Avenue,2,1,1100 ,-79.408926,43.672373
3095,2400,101 Charles Street East,1,1,600 ,-79.380557,43.669587
3096,2295,170 Fort York Boulevard,1,1,530 ,-79.399741,43.639421
3097,2700,68 Abell Street,2.5,2,700 ,-79.424362,43.64232
3098,1800,253 College Street,1.5,1,,-79.399042,43.657839
3099,2295,170 Sudbury Street,2,1,600 ,-79.424718,43.641753
3100,2400,250 Wellington Street West,1,1,730 ,-79.390684,43.645192
3101,2000,73 Richmond Street West,0,1,,-79.38236,43.650781
3102,2400,15 Lower Jarvis Street,1,1,600 ,-79.369446,43.645082
3103,2380,25 Telegram Mews,1.5,1,700 ,-79.394506,43.641052
3104,2200,455 Front Street East,1,1,534 ,-79.356503,43.652764
3105,2350,1 Yorkville Avenue,2,2,557 ,-79.387621,43.671772
3106,2300,3700 Highway 7,1,1,700 ,-79.547145,43.790307
3107,2700,525 Adelaide Street West,1.5,2,700 ,-79.402076,43.645216
3108,1750,67 Alberta Avenue,2,1,,-79.432104,43.676917
3109,1600,22 Faust Ridge,1,1,,-79.620247,43.863486
3110,1400,350 Queen Street West,0,1,600 ,-79.395369,43.64921
3111,2500,28 Concord Avenue,1,1,,-79.424586,43.655178
3112,2300,1213 Dundas Street West,1,1,1000 ,-79.422699,43.64922
3114,2900,19 Lowther Avenue,1,1,1100 ,-79.396164,43.670623
3115,3600,1028 Bloor Street West,4,1,950 ,-79.431467,43.661013
3116,2600,69 Elm Grove Avenue,1.5,1,900 ,-79.431093,43.641087
3117,2400,Madison Avenue,1,1,1200 ,-79.404526,43.671623
3118,3500,99 John Street,2,2,860 ,-79.389969,43.647806
3119,1980,821 Carlaw Avenue,1,1,650 ,-79.347534,43.679722
3120,1980,231 College Street,1,1,520 ,-79.397642,43.658096
3121,1450,198 Dunn Avenue,1,1,300 ,-79.433929,43.638661
3123,3900,5 Mariner Terrace,2.5,2,1100 ,-79.390417,43.639736
3124,2895,726 Windermere Avenue,2,1,1000 ,-79.483896,43.659002
3125,3495,50 Cowan Avenue,2,3,1200 ,-79.431337,43.635784
3126,1975,445 Eglinton Avenue East,1,1,777 ,-79.382588,43.709632
3127,3200,51 Trolley Crescent,1.5,0.5,784 ,-79.355378,43.656981
3128,2800,363 Shaw Street,3,1,1000 ,-79.418804,43.651864
3129,4495,511 Davenport Road,3,1,,-79.407453,43.67746
3130,4300,20 Edward Street,3,2,999 ,-79.382122,43.656967
3131,2200,36 Lisgar Street,1.5,1,650 ,-79.423245,43.641888
3132,4300,488 University Avenue,2.5,2,,-79.388916,43.655156
3133,2950,25 Capreol Court,2,2,,-79.395585,43.640765
3134,2900,25 Capreol Court,2,2,,-79.395585,43.640765
3135,2450,38 Grenville Street,1.5,1,,-79.385705,43.661887
3136,3499,Concord Avenue,3,1,1400 ,-79.426816,43.661721
3138,2550,38 Grenville Street,1.5,1,,-79.385705,43.661887
3139,3195,608 Richmond Street West,1,1,866 ,-79.402977,43.646821
